transaccionId,dispositivoId,fecha,ipUsada,exitosa
TX-02405,DV-0005,2023-08-05,181.94.139.50,true
TX-02406,DV-0006,2023-05-23,106.0.197.32,true
TX-02407,DV-0007,2024-03-12,30.47.98.146,true
TX-02408,DV-0008,2024-01-31,99.148.229.255,true
TX-02409,DV-0009,2023-08-04,169.11.125.8,true
TX-02410,DV-0010,2023-02-23,142.85.100.240,true
TX-02411,DV-0011,2023-11-09,196.193.66.98,false
TX-02412,DV-0012,2023-10-31,208.195.173.89,true
TX-02413,DV-0013,2024-07-29,32.98.31.193,true
TX-02414,DV-0014,2023-04-02,105.122.163.37,true
TX-02415,DV-0015,2023-03-12,87.151.255.14,true
TX-02416,DV-0016,2023-02-20,55.73.39.21,true
TX-02417,DV-0017,2023-02-13,218.94.206.170,true
TX-02418,DV-0018,2023-07-13,201.94.10.48,false
TX-02419,DV-0019,2023-07-12,200.245.150.30,true
TX-02420,DV-0020,2024-07-29,154.42.118.130,true
TX-02421,DV-0021,2023-11-26,188.131.200.153,true
TX-02422,DV-0022,2023-11-19,216.248.207.109,true
TX-02423,DV-0023,2024-11-18,54.86.173.214,false
TX-02424,DV-0024,2024-03-09,38.40.78.241,true
TX-02425,DV-0025,2023-06-21,217.177.79.249,true
TX-02426,DV-0026,2023-08-04,195.26.73.247,true
TX-02427,DV-0027,2023-08-08,77.149.16.148,true
TX-02428,DV-0028,2024-06-02,200.237.187.74,true
TX-02429,DV-0029,2023-05-11,61.1.168.12,true
TX-02430,DV-0030,2023-07-16,126.49.240.21,false
TX-02431,DV-0031,2023-12-27,151.228.119.144,false
TX-02432,DV-0032,2023-01-22,74.163.178.24,true
TX-02433,DV-0033,2024-12-30,99.130.166.22,false
TX-02434,DV-0034,2024-01-02,94.60.122.187,false
TX-02435,DV-0035,2024-11-11,129.127.98.71,true
TX-02436,DV-0036,2023-04-16,190.76.245.246,false
TX-02437,DV-0037,2024-03-03,63.173.230.64,true
TX-02438,DV-0038,2023-09-23,59.52.87.110,true
TX-02439,DV-0039,2024-02-27,172.154.27.119,false
TX-02440,DV-0040,2024-05-01,109.242.10.193,true
TX-02441,DV-0041,2024-07-10,215.158.88.236,true
TX-02442,DV-0042,2024-10-16,132.237.209.222,true
TX-02443,DV-0043,2023-07-10,214.21.191.54,true
TX-02444,DV-0044,2023-10-03,33.90.178.79,true
TX-02445,DV-0045,2023-07-12,12.13.244.118,true
TX-02446,DV-0046,2023-07-25,201.22.215.79,true
TX-02447,DV-0047,2024-07-26,161.8.171.124,true
TX-02448,DV-0048,2023-07-06,71.139.14.113,true
TX-02449,DV-0049,2023-01-15,114.13.45.136,true
TX-02450,DV-0050,2024-09-06,206.148.148.49,true
TX-02451,DV-0051,2024-08-05,162.63.35.143,true
TX-02452,DV-0052,2023-04-21,146.128.92.39,true
TX-02453,DV-0053,2024-11-29,199.137.111.150,false
TX-02454,DV-0054,2024-12-13,10.193.235.145,true
TX-02455,DV-0055,2024-05-21,32.96.130.147,true
TX-02456,DV-0056,2024-04-08,199.247.110.211,true
TX-02457,DV-0057,2024-08-30,220.225.7.239,true
TX-02458,DV-0058,2024-06-29,8.209.54.161,false
TX-02459,DV-0059,2024-01-30,22.156.102.162,false
TX-02460,DV-0060,2023-03-28,182.34.57.117,true
TX-02461,DV-0061,2024-02-17,199.163.19.92,true
TX-02462,DV-0062,2024-03-25,143.89.143.218,true
TX-02463,DV-0063,2024-04-17,31.14.60.76,false
TX-02464,DV-0064,2024-07-15,80.237.156.205,true
TX-02465,DV-0065,2023-09-19,66.8.40.237,true
TX-02466,DV-0066,2023-06-21,5.231.150.245,true
TX-02467,DV-0067,2023-05-23,103.176.160.79,true
TX-02468,DV-0068,2024-11-29,31.148.101.154,false
TX-02469,DV-0069,2023-05-08,124.8.156.110,false
TX-02470,DV-0070,2023-03-03,147.14.72.141,true
TX-02471,DV-0071,2024-10-06,52.211.213.210,true
TX-02472,DV-0072,2023-09-18,51.33.33.213,false
TX-02473,DV-0073,2023-11-24,222.197.28.177,true
TX-02474,DV-0074,2024-09-06,45.65.143.247,true
TX-02475,DV-0075,2024-07-03,15.43.167.103,true
TX-02476,DV-0076,2023-08-31,3.32.61.162,true
TX-02477,DV-0077,2024-03-18,15.240.235.96,true
TX-02478,DV-0078,2023-04-15,162.188.252.41,true
TX-02479,DV-0079,2023-09-23,52.55.222.126,false
TX-02480,DV-0080,2024-09-14,195.28.78.77,true
TX-02481,DV-0081,2023-09-10,179.77.70.104,true
TX-02482,DV-0082,2024-04-25,213.165.32.133,false
TX-02483,DV-0083,2023-12-25,100.240.179.92,true
TX-02484,DV-0084,2023-02-22,144.229.249.196,true
TX-02485,DV-0085,2023-07-04,6.128.5.71,true
TX-02486,DV-0086,2023-04-28,75.187.185.205,true
TX-02487,DV-0087,2023-07-10,98.136.96.242,true
TX-02488,DV-0088,2023-09-15,210.87.159.201,true
TX-02489,DV-0089,2024-01-01,213.190.151.141,true
TX-02490,DV-0090,2024-12-09,126.11.152.204,true
TX-02491,DV-0091,2023-11-06,83.142.180.218,true
TX-02492,DV-0092,2024-10-19,89.69.47.9,true
TX-02493,DV-0093,2024-01-26,146.115.27.112,true
TX-02494,DV-0094,2023-08-01,141.0.207.177,false
TX-02495,DV-0095,2023-11-05,112.235.140.208,false
TX-02496,DV-0096,2023-11-29,136.116.80.248,true
TX-02497,DV-0097,2024-09-01,47.213.28.210,true
TX-02498,DV-0098,2023-12-30,39.155.56.204,true
TX-02499,DV-0099,2023-06-30,219.86.156.168,true
TX-02500,DV-0100,2024-03-19,81.32.41.5,true
