transaccionId,monto,fecha,descripcion,estado,esSospechosa,canal,moneda,categoriaGasto,horaLocal
TX-00863,1610.98,2023-11-13,Quam doloremque porro exercitationem.,aprobada,false,app_movil,USD,servicios,4
TX-00864,44845.0,2023-04-28,Consectetur id nesciunt eius sunt.,aprobada,false,app_movil,GTQ,servicios,8
TX-00865,5851.04,2024-09-21,Autem tempore inventore perferendis.,aprobada,false,app_movil,GTQ,retiro_efectivo,4
TX-00866,31560.05,2023-11-20,Fugit vel doloribus.,aprobada,false,app_movil,USD,educacion,10
TX-00867,39414.54,2024-02-16,Nobis doloribus ea quos.,aprobada,false,online,GTQ,transferencia,17
TX-00868,49698.85,2023-06-15,Possimus inventore delectus.,aprobada,false,transferencia,GTQ,viajes,1
TX-00869,21678.4,2023-01-25,Blanditiis ducimus.,aprobada,false,online,GTQ,educacion,1
TX-00870,21920.27,2023-08-27,Dolores numquam nemo.,aprobada,false,transferencia,GTQ,retiro_efectivo,5
TX-00871,6756.58,2023-07-27,Et aut.,aprobada,false,ATM,USD,transferencia,19
TX-00872,17913.99,2023-09-16,Iste debitis debitis.,aprobada,false,ATM,GTQ,retiro_efectivo,4
TX-00873,20619.87,2024-03-17,Quaerat nostrum nulla.,aprobada,false,ATM,USD,alimentacion,18
TX-00874,24866.91,2024-10-18,Itaque temporibus necessitatibus consequuntur.,aprobada,false,app_movil,GTQ,retiro_efectivo,11
TX-00875,32594.64,2023-03-23,Harum distinctio numquam ducimus facilis.,pendiente,false,ATM,USD,transferencia,15
TX-00876,11598.41,2024-01-10,Earum temporibus veniam.,aprobada,false,ATM,GTQ,viajes,15
TX-00877,41097.91,2024-02-27,Maiores illum quisquam quam.,aprobada,false,POS,USD,viajes,4
TX-00878,39970.84,2023-03-19,Quis totam debitis.,aprobada,false,POS,GTQ,alimentacion,18
TX-00879,2357.37,2023-04-19,Fugit ea doloribus.,aprobada,false,POS,GTQ,ropa,0
TX-00880,15452.19,2023-11-15,Temporibus fuga consectetur.,rechazada,false,transferencia,USD,salud,10
TX-00881,44255.42,2023-10-03,Laborum perspiciatis reiciendis ab.,aprobada,false,POS,USD,entretenimiento,15
TX-00882,14912.81,2024-10-28,Laborum quos repellat.,aprobada,false,app_movil,GTQ,alimentacion,23
TX-00883,41069.01,2023-05-14,Dolorem autem iste blanditiis.,pendiente,false,online,GTQ,retiro_efectivo,5
TX-00884,46533.2,2023-07-22,Molestiae porro ipsum veniam voluptatibus.,aprobada,false,app_movil,GTQ,salud,21
TX-00885,18682.08,2024-02-14,Nam aperiam reprehenderit consequatur.,aprobada,false,app_movil,GTQ,transporte,12
TX-00886,31363.64,2024-11-26,Maiores aspernatur.,aprobada,false,app_movil,GTQ,transporte,1
TX-00887,10677.82,2023-09-16,Similique sed debitis pariatur ad.,rechazada,false,app_movil,GTQ,entretenimiento,2
TX-00888,13494.03,2023-06-01,Vero laboriosam molestiae.,aprobada,false,POS,USD,viajes,13
TX-00889,15512.47,2024-08-12,In magnam facere.,pendiente,false,online,GTQ,viajes,7
TX-00890,34293.89,2023-12-31,Sint quisquam.,aprobada,false,app_movil,GTQ,ropa,21
TX-00891,44439.34,2024-11-19,Ipsam aut doloremque debitis sed.,revertida,false,online,USD,transporte,15
TX-00892,7856.55,2024-01-18,Libero similique.,aprobada,false,app_movil,USD,ropa,0
TX-00893,36061.68,2023-12-18,Corporis deleniti distinctio exercitationem nihil.,aprobada,false,transferencia,GTQ,retiro_efectivo,17
TX-00894,46600.35,2023-07-11,Nemo voluptate voluptate incidunt.,aprobada,false,online,GTQ,transporte,18
TX-00895,48113.41,2024-06-26,Voluptas voluptate asperiores.,aprobada,false,online,USD,entretenimiento,5
TX-00896,19974.32,2023-10-08,Quos ipsa ratione.,rechazada,false,POS,USD,alimentacion,3
TX-00897,48310.26,2023-05-18,Perspiciatis nesciunt alias.,pendiente,false,ATM,GTQ,servicios,20
TX-00898,32171.95,2023-10-22,Atque nobis libero in.,aprobada,false,online,GTQ,entretenimiento,9
TX-00899,33958.47,2024-06-21,Ipsa ipsam quibusdam quae doloribus.,aprobada,false,online,GTQ,servicios,11
TX-00900,2699.09,2024-04-28,Fugit ipsum repudiandae est.,aprobada,false,online,USD,entretenimiento,22
TX-00901,13704.65,2024-09-27,Reiciendis laudantium.,aprobada,false,app_movil,GTQ,retiro_efectivo,23
TX-00902,28150.39,2023-01-11,Quibusdam commodi dicta.,aprobada,false,online,GTQ,transporte,3
TX-00903,22120.2,2023-10-26,Sequi accusantium officia impedit rerum.,aprobada,false,transferencia,GTQ,entretenimiento,18
TX-00904,28500.23,2023-03-09,Labore velit sed cupiditate.,aprobada,false,ATM,GTQ,educacion,18
TX-00905,6341.1,2023-12-31,Corporis error est animi totam.,aprobada,false,ATM,GTQ,transferencia,16
TX-00906,14216.45,2024-08-29,Ratione ad.,aprobada,false,POS,GTQ,ropa,5
TX-00907,28653.08,2023-04-01,Vitae sequi.,aprobada,false,app_movil,GTQ,retiro_efectivo,18
TX-00908,33930.55,2023-12-26,Perspiciatis delectus dicta aliquid.,aprobada,false,ATM,USD,ropa,8
TX-00909,14348.2,2023-09-29,Quidem fuga doloribus consectetur.,revertida,false,ATM,GTQ,servicios,7
TX-00910,20726.05,2024-10-29,Doloribus quam aut pariatur sequi.,aprobada,false,transferencia,GTQ,salud,0
TX-00911,14630.05,2023-11-27,Id odit consectetur vel quas.,aprobada,false,transferencia,USD,retiro_efectivo,20
TX-00912,30972.68,2024-04-28,Explicabo animi repudiandae quia.,aprobada,false,online,GTQ,transporte,10
TX-00913,31862.38,2023-03-15,Fuga laboriosam esse excepturi.,aprobada,false,ATM,GTQ,educacion,2
TX-00914,25548.17,2023-11-24,Cum blanditiis vitae earum.,aprobada,false,POS,GTQ,servicios,21
TX-00915,10878.3,2024-04-20,Vel odit labore vitae eos.,revertida,false,transferencia,GTQ,servicios,18
TX-00916,42788.14,2024-03-30,Temporibus consectetur nobis quam officiis.,aprobada,false,POS,GTQ,ropa,11
TX-00917,20115.01,2023-05-14,Deleniti dolore perspiciatis.,pendiente,false,POS,GTQ,salud,20
TX-00918,46584.43,2024-12-31,Cum eveniet vitae aspernatur.,aprobada,false,app_movil,GTQ,salud,5
TX-00919,7654.6,2024-05-22,Dignissimos nulla doloribus doloribus odio.,aprobada,false,online,GTQ,alimentacion,14
TX-00920,24068.36,2024-09-28,Vero recusandae.,aprobada,false,app_movil,USD,salud,1
TX-00921,24736.65,2023-12-03,Id odio deleniti.,aprobada,false,transferencia,GTQ,salud,15
TX-00922,41791.78,2023-07-19,Voluptatibus illo.,aprobada,false,transferencia,GTQ,transporte,13
TX-00923,13862.76,2023-04-21,Repellendus quam voluptas.,rechazada,false,online,USD,transferencia,11
TX-00924,45724.88,2024-04-08,Sunt veniam.,aprobada,false,ATM,USD,transferencia,16
TX-00925,40430.58,2024-09-11,Iste officia.,aprobada,false,ATM,GTQ,viajes,12
TX-00926,15790.82,2024-08-14,Occaecati magni perspiciatis recusandae consectetur.,rechazada,false,online,GTQ,servicios,3
TX-00927,41560.41,2024-05-20,Quia error.,pendiente,false,app_movil,USD,ropa,17
TX-00928,48059.63,2023-03-14,Velit perspiciatis repellendus voluptates.,aprobada,false,ATM,USD,servicios,6
TX-00929,39651.01,2023-08-07,Laboriosam corrupti nemo laudantium provident.,aprobada,false,ATM,GTQ,servicios,2
TX-00930,30816.88,2024-03-09,Labore provident excepturi minus.,aprobada,false,app_movil,USD,servicios,2
TX-00931,5636.85,2023-01-21,Architecto dolore odio officiis.,aprobada,false,POS,USD,alimentacion,4
TX-00932,15391.53,2024-09-17,Autem cupiditate.,aprobada,false,transferencia,USD,ropa,13
TX-00933,45763.16,2024-04-20,Nemo at ea vero eveniet.,pendiente,false,transferencia,GTQ,alimentacion,21
TX-00934,11372.97,2024-10-29,Dolore ex numquam.,aprobada,false,ATM,GTQ,viajes,10
TX-00935,149.79,2023-08-09,Sunt placeat error.,aprobada,false,transferencia,USD,viajes,22
TX-00936,36511.93,2024-04-23,Ullam nulla.,revertida,false,ATM,GTQ,entretenimiento,5
TX-00937,33779.4,2024-01-30,Quae dicta nemo.,aprobada,false,app_movil,USD,entretenimiento,9
TX-00938,30554.97,2023-11-21,Veritatis vitae impedit illo.,aprobada,false,transferencia,GTQ,transporte,21
TX-00939,33420.0,2023-07-31,Ex veniam architecto.,aprobada,false,online,GTQ,entretenimiento,5
TX-00940,16265.33,2024-09-09,Ex incidunt beatae dicta.,rechazada,false,POS,GTQ,transporte,14
TX-00941,32710.43,2023-10-02,Provident possimus totam.,aprobada,false,online,USD,transporte,8
TX-00942,32991.38,2023-11-20,Possimus maiores veritatis laudantium non.,aprobada,false,transferencia,USD,transferencia,12
TX-00943,31653.42,2024-11-16,Id architecto.,revertida,false,app_movil,GTQ,educacion,5
TX-00944,41435.65,2024-05-19,Quos doloremque mollitia rem cumque.,aprobada,false,transferencia,GTQ,transporte,22
TX-00945,33291.53,2024-02-28,Deleniti et hic excepturi.,rechazada,false,app_movil,GTQ,alimentacion,7
TX-00946,33698.58,2024-07-08,Vitae aliquam corporis laudantium necessitatibus.,aprobada,false,POS,GTQ,transporte,10
TX-00947,46885.57,2023-04-02,Corrupti dolor.,aprobada,false,POS,GTQ,viajes,0
TX-00948,17762.86,2023-04-18,Dolore reprehenderit debitis quo.,aprobada,false,POS,GTQ,ropa,15
TX-00949,20415.02,2024-02-17,Voluptates maiores iste saepe ducimus.,aprobada,false,POS,USD,viajes,19
TX-00950,16651.38,2023-10-04,Similique unde eaque dolorem.,rechazada,false,POS,GTQ,alimentacion,23
TX-00951,19616.65,2024-01-16,Id hic nostrum numquam.,rechazada,false,POS,GTQ,viajes,5
TX-00952,20968.47,2024-10-19,Commodi provident ex saepe a.,aprobada,false,app_movil,USD,viajes,11
TX-00953,36258.62,2024-08-25,Voluptatum ipsum illo aut.,aprobada,false,app_movil,GTQ,servicios,6
TX-00954,16884.74,2024-03-19,Sunt commodi voluptas recusandae.,revertida,false,POS,GTQ,transferencia,1
TX-00955,12190.7,2024-09-18,Ratione eius at.,aprobada,false,ATM,USD,viajes,7
TX-00956,15537.83,2024-05-11,Velit maxime a.,rechazada,false,ATM,GTQ,viajes,3
TX-00957,11022.86,2024-04-18,In numquam est tenetur sit.,rechazada,false,app_movil,GTQ,alimentacion,10
TX-00958,27163.18,2023-01-01,Natus numquam.,aprobada,false,online,USD,retiro_efectivo,5
TX-00959,28943.28,2023-03-05,A tenetur hic.,aprobada,false,app_movil,USD,viajes,4
TX-00960,5586.54,2023-02-21,Necessitatibus dolorum.,aprobada,false,POS,GTQ,transporte,15
TX-00961,21678.92,2024-04-15,Minima dicta quia.,aprobada,false,POS,GTQ,transferencia,7
TX-00962,23011.46,2024-08-10,Mollitia eveniet harum.,aprobada,false,POS,GTQ,servicios,3
TX-00963,10144.56,2024-08-31,Voluptate ut.,aprobada,false,app_movil,GTQ,educacion,21
TX-00964,46505.0,2024-02-01,Eius libero perferendis tempore.,aprobada,false,POS,GTQ,retiro_efectivo,18
TX-00965,41371.59,2023-06-02,Distinctio placeat alias.,aprobada,false,transferencia,GTQ,retiro_efectivo,13
TX-00966,37550.45,2024-07-08,Inventore mollitia voluptatibus odio.,aprobada,false,transferencia,GTQ,servicios,21
TX-00967,25426.95,2024-05-31,Fugiat saepe ab unde.,aprobada,false,transferencia,GTQ,salud,17
TX-00968,49310.62,2024-02-06,Perspiciatis numquam alias autem.,aprobada,false,transferencia,GTQ,viajes,12
TX-00969,46030.63,2023-07-11,Quasi doloribus.,revertida,false,app_movil,USD,salud,8
TX-00970,35654.35,2023-03-08,Rem natus quam assumenda odio.,aprobada,false,POS,USD,educacion,18
TX-00971,49399.62,2023-01-17,Voluptatibus tenetur repellat debitis.,aprobada,false,online,GTQ,salud,18
TX-00972,22621.86,2023-06-05,Debitis quasi aliquam.,rechazada,false,ATM,USD,transporte,12
TX-00973,22309.43,2024-06-18,Fuga necessitatibus labore itaque doloribus.,aprobada,false,online,USD,educacion,12
TX-00974,9133.72,2023-10-28,Magni cum aliquid odio.,aprobada,false,ATM,USD,viajes,17
TX-00975,41494.54,2023-05-02,Harum eum molestias.,aprobada,false,transferencia,GTQ,servicios,20
TX-00976,28399.26,2024-11-17,Atque optio eos.,aprobada,false,online,GTQ,salud,1
TX-00977,20421.58,2023-08-30,Architecto molestias.,aprobada,false,online,GTQ,retiro_efectivo,18
TX-00978,44100.51,2024-09-17,Facilis reprehenderit minus.,aprobada,false,ATM,GTQ,transporte,3
TX-00979,12073.03,2024-08-17,Odio ipsa.,aprobada,false,POS,USD,alimentacion,22
TX-00980,2417.47,2024-03-18,Nesciunt corporis nemo reprehenderit ipsa.,aprobada,false,app_movil,USD,educacion,19
TX-00981,34120.87,2024-07-13,Ea quaerat impedit quas hic.,aprobada,false,POS,GTQ,transporte,11
TX-00982,12755.41,2023-06-09,Incidunt exercitationem quis.,aprobada,false,ATM,GTQ,transferencia,19
TX-00983,48870.15,2023-06-14,Animi repellendus voluptatibus deserunt voluptatibus.,pendiente,false,POS,GTQ,retiro_efectivo,19
TX-00984,25031.64,2024-03-12,Nesciunt voluptas.,aprobada,false,POS,USD,alimentacion,19
TX-00985,44628.03,2023-10-26,Itaque placeat amet.,aprobada,false,transferencia,GTQ,transporte,2
TX-00986,19443.07,2023-04-16,Distinctio accusamus.,aprobada,false,app_movil,GTQ,servicios,23
TX-00987,8167.98,2023-01-03,Sit officia temporibus cum iusto.,aprobada,false,transferencia,GTQ,servicios,8
TX-00988,37021.56,2023-12-19,Quibusdam sit eos.,aprobada,false,POS,GTQ,educacion,10
TX-00989,31157.58,2024-05-06,Asperiores inventore numquam.,revertida,false,POS,GTQ,transferencia,8
TX-00990,24213.29,2023-10-19,Facere temporibus neque.,revertida,false,online,USD,alimentacion,22
TX-00991,18281.36,2024-06-16,Deserunt ducimus ducimus.,aprobada,false,ATM,USD,transporte,2
TX-00992,30446.98,2023-07-02,Repellat assumenda numquam aut quo.,aprobada,false,transferencia,USD,educacion,17
TX-00993,13205.78,2023-04-13,Sint blanditiis ratione.,aprobada,false,app_movil,GTQ,transferencia,13
TX-00994,46610.86,2023-07-05,Neque harum.,revertida,false,online,USD,transporte,16
TX-00995,511.02,2024-02-18,Voluptatem consequuntur quo.,aprobada,false,POS,GTQ,educacion,2
TX-00996,22158.9,2024-05-12,Quam blanditiis eum nobis.,pendiente,false,ATM,GTQ,servicios,4
TX-00997,15304.14,2024-11-26,Atque ipsum nemo.,aprobada,false,online,GTQ,retiro_efectivo,18
TX-00998,37179.42,2024-01-15,Aliquid eaque enim voluptatum.,aprobada,false,transferencia,GTQ,educacion,21
TX-00999,12059.68,2024-10-10,Quos quis mollitia.,aprobada,false,ATM,GTQ,transporte,2
TX-01000,20275.94,2023-10-11,Ipsum illo reprehenderit.,aprobada,false,online,USD,ropa,15
TX-01001,31131.99,2024-01-07,Inventore qui adipisci repellat delectus.,pendiente,false,POS,USD,salud,6
TX-01002,18087.18,2024-05-31,Perferendis corporis nulla.,aprobada,false,ATM,USD,transferencia,15
TX-01003,15987.63,2023-06-20,Illo dolore officiis.,aprobada,false,POS,USD,entretenimiento,14
TX-01004,13945.21,2023-09-15,Maiores commodi id soluta suscipit.,aprobada,false,ATM,GTQ,transporte,4
TX-01005,39886.06,2024-05-09,Incidunt eaque iusto sunt.,aprobada,false,transferencia,USD,viajes,11
TX-01006,27589.88,2024-05-17,Sequi officia.,aprobada,false,app_movil,GTQ,salud,5
TX-01007,35475.79,2024-12-08,Eius perferendis corrupti autem.,aprobada,false,POS,GTQ,ropa,13
TX-01008,39098.46,2023-06-24,Eligendi iusto iste.,aprobada,false,POS,GTQ,educacion,9
TX-01009,25974.4,2023-07-11,Sequi itaque.,aprobada,false,transferencia,GTQ,ropa,5
TX-01010,9471.84,2024-04-07,Quod magni dolore accusantium.,aprobada,false,ATM,GTQ,viajes,18
TX-01011,31993.33,2024-06-02,Ab praesentium.,pendiente,false,ATM,USD,salud,20
TX-01012,18365.84,2024-07-05,Nesciunt enim.,aprobada,false,transferencia,GTQ,entretenimiento,1
TX-01013,33223.0,2024-02-23,Consequatur illum cumque quos.,aprobada,false,ATM,USD,ropa,22
TX-01014,18510.92,2023-05-19,Laudantium deleniti suscipit minus numquam.,rechazada,false,POS,GTQ,servicios,2
TX-01015,38351.21,2023-10-20,Enim perspiciatis consequatur.,aprobada,false,ATM,USD,servicios,9
TX-01016,42560.69,2024-07-11,Porro libero repellat eos natus.,aprobada,false,online,GTQ,viajes,12
TX-01017,11826.12,2024-03-26,Provident nobis molestias doloribus.,aprobada,false,app_movil,USD,transferencia,2
TX-01018,1560.92,2024-12-07,Est repellendus eaque magni hic.,aprobada,false,POS,USD,ropa,16
TX-01019,46752.17,2024-07-17,Expedita dicta neque sint.,aprobada,false,ATM,USD,transporte,17
TX-01020,39143.23,2023-08-17,Qui commodi blanditiis.,rechazada,false,ATM,USD,transferencia,20
TX-01021,34399.76,2024-01-08,Distinctio corporis nobis.,aprobada,false,online,USD,servicios,14
TX-01022,40323.73,2023-12-07,Error quas incidunt doloremque.,rechazada,false,app_movil,GTQ,ropa,8
TX-01023,7668.06,2024-07-08,Earum sapiente.,pendiente,false,ATM,USD,salud,5
TX-01024,33833.59,2023-05-15,At quisquam quaerat.,rechazada,false,app_movil,GTQ,viajes,8
TX-01025,22383.93,2024-07-26,Nostrum aspernatur blanditiis vitae occaecati.,aprobada,false,transferencia,GTQ,viajes,1
TX-01026,29635.14,2024-10-29,Vero vero.,aprobada,false,app_movil,GTQ,transferencia,18
TX-01027,47558.86,2024-11-04,Commodi ipsam nostrum dignissimos nihil.,aprobada,false,POS,USD,salud,1
TX-01028,7053.07,2024-01-26,Nihil fugiat veniam.,aprobada,false,ATM,GTQ,transferencia,19
TX-01029,15313.38,2023-07-09,Ipsa quis aspernatur.,aprobada,false,app_movil,GTQ,ropa,0
TX-01030,12280.87,2024-10-28,Perspiciatis unde fugiat sapiente.,aprobada,false,POS,GTQ,alimentacion,1
TX-01031,32570.55,2024-10-28,Fugit debitis impedit.,aprobada,false,transferencia,USD,entretenimiento,10
TX-01032,29067.71,2024-09-20,Pariatur natus totam perspiciatis.,aprobada,false,POS,GTQ,entretenimiento,21
TX-01033,26439.61,2024-09-21,Exercitationem quae placeat deserunt.,aprobada,false,ATM,GTQ,alimentacion,17
TX-01034,37987.19,2024-06-15,Iste nam.,aprobada,false,transferencia,USD,alimentacion,16
TX-01035,23024.89,2023-10-17,Quod porro illum.,aprobada,false,POS,GTQ,entretenimiento,0
TX-01036,20018.7,2023-09-08,Hic repellat laborum adipisci.,pendiente,false,ATM,USD,viajes,22
TX-01037,16691.36,2024-07-25,Tempore eveniet quod quasi.,aprobada,false,transferencia,GTQ,educacion,20
TX-01038,40112.89,2024-05-14,Voluptatem praesentium dolore hic.,aprobada,false,online,GTQ,transporte,6
TX-01039,42945.57,2024-12-28,Autem ullam officia eaque.,rechazada,false,ATM,GTQ,servicios,13
TX-01040,39069.11,2023-08-18,Cupiditate enim beatae non.,rechazada,false,ATM,USD,transporte,17
TX-01041,46112.53,2023-02-26,Quia est amet tempore similique.,aprobada,false,POS,USD,salud,21
TX-01042,12042.13,2024-08-28,Non nesciunt adipisci.,aprobada,false,online,USD,transferencia,22
TX-01043,25635.56,2023-09-25,Nobis enim numquam.,revertida,false,online,GTQ,retiro_efectivo,12
TX-01044,40538.65,2024-04-28,Nobis nesciunt ipsa.,aprobada,false,POS,GTQ,entretenimiento,2
TX-01045,6160.9,2024-01-31,Vel dolore ratione.,aprobada,false,ATM,GTQ,servicios,3
TX-01046,2872.52,2024-12-03,Quae nulla consequuntur rem.,aprobada,false,POS,GTQ,entretenimiento,6
TX-01047,22394.03,2023-01-18,Quia architecto maxime.,aprobada,false,transferencia,GTQ,salud,3
TX-01048,26298.88,2024-07-18,Tenetur ducimus veritatis culpa.,rechazada,false,app_movil,GTQ,transporte,10
TX-01049,1218.55,2023-08-12,Omnis sequi quis.,aprobada,false,transferencia,GTQ,educacion,5
TX-01050,43275.98,2023-06-21,Unde quasi nam placeat.,aprobada,false,online,USD,transporte,4
TX-01051,494.1,2023-12-19,Distinctio sed vitae.,aprobada,false,transferencia,GTQ,alimentacion,3
TX-01052,30102.3,2023-07-05,Est voluptatem rem eos.,aprobada,false,POS,USD,transporte,14
TX-01053,9756.47,2024-10-29,Debitis dolorum odit.,aprobada,false,ATM,GTQ,salud,4
TX-01054,1504.66,2024-08-02,Possimus ad accusamus.,aprobada,false,POS,GTQ,retiro_efectivo,5
TX-01055,15593.69,2023-03-18,A esse iure vero esse.,pendiente,false,POS,USD,educacion,19
TX-01056,43266.65,2023-08-30,Necessitatibus nostrum minima iste modi.,aprobada,false,app_movil,USD,alimentacion,2
TX-01057,44725.22,2023-06-10,Consequatur animi voluptate.,pendiente,false,app_movil,GTQ,educacion,4
TX-01058,369.96,2023-07-29,Nobis soluta dolores doloribus nobis.,aprobada,false,transferencia,GTQ,ropa,17
TX-01059,1370.85,2024-02-16,Perspiciatis suscipit quae.,aprobada,false,ATM,USD,viajes,11
TX-01060,15622.34,2024-08-13,Labore ad aspernatur sapiente.,aprobada,false,POS,GTQ,transporte,1
TX-01061,33280.46,2023-12-13,Dignissimos voluptatum quis.,aprobada,false,POS,GTQ,salud,11
TX-01062,19796.34,2023-07-27,Non similique occaecati doloribus magnam.,aprobada,false,POS,GTQ,transferencia,18
TX-01063,48773.45,2024-05-04,Laborum iste optio ratione.,rechazada,false,ATM,GTQ,salud,9
TX-01064,16878.32,2023-08-31,Praesentium odit esse minus.,aprobada,false,app_movil,GTQ,salud,13
TX-01065,49015.25,2024-01-06,In facere.,rechazada,false,ATM,GTQ,salud,21
TX-01066,16011.03,2024-05-31,Earum blanditiis libero hic.,aprobada,false,POS,GTQ,alimentacion,18
TX-01067,5107.56,2023-05-26,Modi fugiat.,aprobada,false,transferencia,GTQ,servicios,9
TX-01068,15510.9,2024-06-15,Minus consequuntur quos vero.,aprobada,false,POS,GTQ,transporte,22
TX-01069,48254.76,2023-01-19,Blanditiis quaerat.,aprobada,false,online,GTQ,educacion,0
TX-01070,25548.45,2024-11-22,Sint nostrum dicta dicta.,rechazada,false,online,USD,educacion,11
TX-01071,8075.22,2023-04-11,Dolorum veniam tempore.,aprobada,false,online,GTQ,transferencia,20
TX-01072,119.51,2024-01-20,Possimus ea illo pariatur.,aprobada,false,ATM,USD,transporte,5
